country,country_code,year,item,item_code,origin,Disponibilité intérieure,Disponibilité alimentaire (Kcal/personne/jour),Disponibilité de matière grasse en quantité (g/personne/jour),Disponibilité de matière grasse en quantité (g/personne/jour)
Brunéi Darussalam,26,2013,Pamplemousse,2613,vegetal,0.0,1.0,,
Brunéi Darussalam,26,2013,"Agrumes, Autres",2614,vegetal,1.0,1.0,,
Brunéi Darussalam,26,2013,Bananes,2615,vegetal,1.0,4.0,0.01,0.01
Brunéi Darussalam,26,2013,Bananes plantains,2616,vegetal,2.0,8.0,0.03,0.03
Brunéi Darussalam,26,2013,Pommes,2617,vegetal,3.0,6.0,0.03,0.03
Brunéi Darussalam,26,2013,Ananas,2618,vegetal,3.0,5.0,0.02,0.02
Brunéi Darussalam,26,2013,Dattes,2619,vegetal,0.0,3.0,,
Brunéi Darussalam,26,2013,Raisin,2620,vegetal,1.0,2.0,0.01,0.01
Brunéi Darussalam,26,2013,"Fruits, Autres",2625,vegetal,15.0,32.0,0.3,0.3
Brunéi Darussalam,26,2013,Café,2630,vegetal,3.0,11.0,,
Brunéi Darussalam,26,2013,Feve de Cacao,2633,vegetal,1.0,34.0,3.03,3.03
Brunéi Darussalam,26,2013,Thé,2635,vegetal,0.0,1.0,,
Brunéi Darussalam,26,2013,Poivre,2640,vegetal,0.0,1.0,0.01,0.01
Brunéi Darussalam,26,2013,Piments,2641,vegetal,0.0,4.0,0.17,0.17
Brunéi Darussalam,26,2013,Girofles,2642,vegetal,0.0,1.0,0.05,0.05
Brunéi Darussalam,26,2013,"Épices, Autres",2645,vegetal,1.0,23.0,0.85,0.85
Brunéi Darussalam,26,2013,Vin,2655,vegetal,0.0,0.0,,
Brunéi Darussalam,26,2013,Bière,2656,vegetal,4.0,10.0,,
Brunéi Darussalam,26,2013,Boissons Fermentés,2657,vegetal,0.0,0.0,,
Brunéi Darussalam,26,2013,Boissons Alcooliques,2658,vegetal,0.0,0.0,,
Brunéi Darussalam,26,2013,"Alcool, non Comestible",2659,vegetal,0.0,,,
Brunéi Darussalam,26,2013,Aliments pour enfants,2680,vegetal,0.0,8.0,0.06,0.06
Brunéi Darussalam,26,2013,Viande de Bovins,2731,animal,5.0,44.0,2.82,2.82
Brunéi Darussalam,26,2013,Viande d'Ovins/Caprins,2732,animal,1.0,12.0,0.98,0.98
Brunéi Darussalam,26,2013,Viande de Suides,2733,animal,3.0,52.0,4.77,4.77
Brunéi Darussalam,26,2013,Viande de Volailles,2734,animal,26.0,214.0,13.57,13.57
Brunéi Darussalam,26,2013,"Viande, Autre",2735,animal,0.0,2.0,0.13,0.13
Brunéi Darussalam,26,2013,Abats Comestible,2736,animal,0.0,3.0,0.09,0.09
Brunéi Darussalam,26,2013,Graisses Animales Crue,2737,animal,0.0,2.0,0.22,0.22
Brunéi Darussalam,26,2013,"Beurre, Ghee",2740,animal,1.0,34.0,3.86,3.86
Brunéi Darussalam,26,2013,Crème,2743,animal,0.0,4.0,0.38,0.38
Brunéi Darussalam,26,2013,Oeufs,2744,animal,9.0,65.0,4.57,4.57
Brunéi Darussalam,26,2013,Miel,2745,vegetal,0.0,3.0,,
Brunéi Darussalam,26,2013,Poissons Eau Douce,2761,animal,1.0,5.0,0.17,0.17
Brunéi Darussalam,26,2013,Perciform,2762,animal,1.0,3.0,0.06,0.06
Brunéi Darussalam,26,2013,Poissons Pelagiques,2763,animal,2.0,11.0,0.62,0.62
Brunéi Darussalam,26,2013,"Poissons Marins, Autres",2764,animal,9.0,40.0,1.33,1.33
Brunéi Darussalam,26,2013,Crustacés,2765,animal,4.0,9.0,0.1,0.1
Brunéi Darussalam,26,2013,Cephalopodes,2766,animal,1.0,5.0,0.07,0.07
Brunéi Darussalam,26,2013,"Mollusques, Autres",2767,animal,1.0,1.0,0.03,0.03
Brunéi Darussalam,26,2013,Animaux Aquatiques Autre,2769,animal,0.0,1.0,0.01,0.01
Brunéi Darussalam,26,2013,Plantes Aquatiques,2775,animal,0.0,0.0,0.0,0.0
Brunéi Darussalam,26,2013,Huiles de Poissons,2781,animal,0.0,0.0,0.0,0.0
Brunéi Darussalam,26,2013,Huiles de Foie de Poisso,2782,animal,0.0,0.0,0.0,0.0
Brunéi Darussalam,26,2013,Riz (Eq Blanchi),2805,vegetal,44.0,749.0,1.84,1.84
Brunéi Darussalam,26,2013,Lait - Excl Beurre,2848,animal,30.0,135.0,5.77,5.77
Brunéi Darussalam,26,2013,Miscellanees,2899,vegetal,,38.0,0.47,0.47
Bulgarie,27,2013,Blé,2511,vegetal,2104.0,871.0,3.06,3.06
Bulgarie,27,2013,Orge,2513,vegetal,340.0,4.0,0.02,0.02
Bulgarie,27,2013,Maïs,2514,vegetal,1088.0,198.0,0.66,0.66
Bulgarie,27,2013,Seigle,2515,vegetal,22.0,1.0,0.0,0.0
Bulgarie,27,2013,Avoine,2516,vegetal,33.0,2.0,0.03,0.03
Bulgarie,27,2013,Millet,2517,vegetal,4.0,,,
Bulgarie,27,2013,Sorgho,2518,vegetal,11.0,,,
Bulgarie,27,2013,"Céréales, Autres",2520,vegetal,45.0,0.0,,
Bulgarie,27,2013,Pommes de Terre,2531,vegetal,267.0,48.0,0.06,0.06
Bulgarie,27,2013,Manioc,2532,vegetal,0.0,,,
Bulgarie,27,2013,Patates douces,2533,vegetal,0.0,0.0,,
Bulgarie,27,2013,"Racines, Nda",2534,vegetal,0.0,0.0,,
Bulgarie,27,2013,"Sucre, betterave",2537,vegetal,0.0,,,
Bulgarie,27,2013,Sucre Eq Brut,2542,vegetal,192.0,256.0,,
Bulgarie,27,2013,Edulcorants Autres,2543,vegetal,40.0,15.0,,
Bulgarie,27,2013,Haricots,2546,vegetal,14.0,15.0,0.07,0.07
Bulgarie,27,2013,Pois,2547,vegetal,3.0,1.0,0.01,0.01
Bulgarie,27,2013,Légumineuses Autres,2549,vegetal,11.0,5.0,0.02,0.02
Bulgarie,27,2013,Noix,2551,vegetal,14.0,10.0,0.9,0.9
Bulgarie,27,2013,Soja,2555,vegetal,6.0,0.0,0.01,0.01
Bulgarie,27,2013,Arachides Decortiquees,2556,vegetal,11.0,6.0,0.49,0.49
Bulgarie,27,2013,Graines de tournesol,2557,vegetal,760.0,18.0,1.52,1.52
Bulgarie,27,2013,Graines Colza/Moutarde,2558,vegetal,52.0,2.0,0.0,0.0
Bulgarie,27,2013,Graines de coton,2559,vegetal,1.0,,,
Bulgarie,27,2013,Coco (Incl Coprah),2560,vegetal,3.0,2.0,0.17,0.17
Bulgarie,27,2013,Sésame,2561,vegetal,1.0,2.0,0.19,0.19
Bulgarie,27,2013,Palmistes,2562,vegetal,0.0,,,
Bulgarie,27,2013,Olives,2563,vegetal,17.0,7.0,0.68,0.68
Bulgarie,27,2013,"Plantes Oleiferes, Autre",2570,vegetal,9.0,0.0,0.01,0.01
Bulgarie,27,2013,Huile de Soja,2571,vegetal,11.0,37.0,4.21,4.21
Bulgarie,27,2013,Huile d'Arachide,2572,vegetal,3.0,11.0,1.27,1.27
Bulgarie,27,2013,Huile de Tournesol,2573,vegetal,65.0,216.0,24.36,24.36
Bulgarie,27,2013,Huile de Colza&Moutarde,2574,vegetal,3.0,,,
Bulgarie,27,2013,Huile Graines de Coton,2575,vegetal,2.0,,,
Bulgarie,27,2013,Huile de Palmistes,2576,vegetal,0.0,,,
Bulgarie,27,2013,Huile de Palme,2577,vegetal,32.0,0.0,0.0,0.0
Bulgarie,27,2013,Huile de Coco,2578,vegetal,1.0,,,
Bulgarie,27,2013,Huile de Sésame,2579,vegetal,0.0,,,
Bulgarie,27,2013,Huile d'Olive,2580,vegetal,3.0,10.0,1.15,1.15
Bulgarie,27,2013,Huile de Germe de Maïs,2582,vegetal,7.0,25.0,2.84,2.84
Bulgarie,27,2013,Huil Plantes Oleif Autr,2586,vegetal,16.0,13.0,1.41,1.41
Bulgarie,27,2013,Tomates,2601,vegetal,161.0,10.0,0.11,0.11
Bulgarie,27,2013,Oignons,2602,vegetal,46.0,7.0,0.03,0.03
Bulgarie,27,2013,"Légumes, Autres",2605,vegetal,433.0,21.0,0.21,0.21
Bulgarie,27,2013,"Oranges, Mandarines",2611,vegetal,55.0,6.0,0.02,0.02
Bulgarie,27,2013,Citrons & Limes,2612,vegetal,13.0,1.0,0.02,0.02
Bulgarie,27,2013,Pamplemousse,2613,vegetal,9.0,1.0,0.0,0.0
Bulgarie,27,2013,"Agrumes, Autres",2614,vegetal,5.0,0.0,0.0,0.0
Bulgarie,27,2013,Bananes,2615,vegetal,31.0,7.0,0.01,0.01
Bulgarie,27,2013,Bananes plantains,2616,vegetal,2.0,1.0,0.0,0.0
Bulgarie,27,2013,Pommes,2617,vegetal,63.0,8.0,0.07,0.07
Bulgarie,27,2013,Ananas,2618,vegetal,2.0,0.0,0.0,0.0
Bulgarie,27,2013,Dattes,2619,vegetal,1.0,1.0,0.0,0.0
Bulgarie,27,2013,Raisin,2620,vegetal,335.0,18.0,0.07,0.07
Bulgarie,27,2013,"Fruits, Autres",2625,vegetal,290.0,49.0,0.25,0.25
Bulgarie,27,2013,Café,2630,vegetal,41.0,7.0,,
Bulgarie,27,2013,Feve de Cacao,2633,vegetal,14.0,7.0,0.53,0.53
Bulgarie,27,2013,Thé,2635,vegetal,1.0,0.0,,
Bulgarie,27,2013,Poivre,2640,vegetal,0.0,0.0,0.0,0.0
Bulgarie,27,2013,Piments,2641,vegetal,3.0,4.0,0.2,0.2
Bulgarie,27,2013,Girofles,2642,vegetal,0.0,0.0,0.0,0.0
Bulgarie,27,2013,"Épices, Autres",2645,vegetal,3.0,2.0,0.1,0.1
Bulgarie,27,2013,Vin,2655,vegetal,84.0,23.0,,
Bulgarie,27,2013,Bière,2656,vegetal,545.0,101.0,,
Bulgarie,27,2013,Boissons Fermentés,2657,vegetal,0.0,0.0,,
Bulgarie,27,2013,Boissons Alcooliques,2658,vegetal,65.0,67.0,,
Bulgarie,27,2013,"Alcool, non Comestible",2659,vegetal,3.0,,,
Bulgarie,27,2013,Aliments pour enfants,2680,vegetal,1.0,2.0,0.01,0.01
Bulgarie,27,2013,Viande de Bovins,2731,animal,28.0,12.0,0.63,0.63
Bulgarie,27,2013,Viande d'Ovins/Caprins,2732,animal,12.0,10.0,0.78,0.78
Bulgarie,27,2013,Viande de Suides,2733,animal,190.0,123.0,10.2,10.2
Bulgarie,27,2013,Viande de Volailles,2734,animal,151.0,79.0,4.93,4.93
Bulgarie,27,2013,"Viande, Autre",2735,animal,8.0,4.0,0.13,0.13
Bulgarie,27,2013,Abats Comestible,2736,animal,36.0,15.0,0.46,0.46
Bulgarie,27,2013,Graisses Animales Crue,2737,animal,57.0,117.0,12.85,12.85
Bulgarie,27,2013,"Beurre, Ghee",2740,animal,5.0,15.0,1.66,1.66
Bulgarie,27,2013,Crème,2743,animal,0.0,0.0,0.01,0.01
Bulgarie,27,2013,Oeufs,2744,animal,71.0,32.0,2.26,2.26
Bulgarie,27,2013,Miel,2745,vegetal,0.0,0.0,,
Bulgarie,27,2013,Poissons Eau Douce,2761,animal,19.0,4.0,0.16,0.16
Bulgarie,27,2013,Perciform,2762,animal,6.0,1.0,0.04,0.04
Bulgarie,27,2013,Poissons Pelagiques,2763,animal,27.0,8.0,0.38,0.38
Bulgarie,27,2013,"Poissons Marins, Autres",2764,animal,1.0,0.0,0.01,0.01
Bulgarie,27,2013,Crustacés,2765,animal,2.0,0.0,0.0,0.0
Bulgarie,27,2013,Cephalopodes,2766,animal,1.0,0.0,0.0,0.0
Bulgarie,27,2013,"Mollusques, Autres",2767,animal,2.0,0.0,0.0,0.0
Bulgarie,27,2013,Animaux Aquatiques Autre,2769,animal,0.0,0.0,0.0,0.0
Bulgarie,27,2013,Plantes Aquatiques,2775,animal,0.0,0.0,0.0,0.0
Bulgarie,27,2013,Huiles de Poissons,2781,animal,0.0,0.0,0.0,0.0
Bulgarie,27,2013,Huiles de Foie de Poisso,2782,animal,0.0,0.0,0.0,0.0
Bulgarie,27,2013,Riz (Eq Blanchi),2805,vegetal,24.0,26.0,0.12,0.12
Bulgarie,27,2013,Lait - Excl Beurre,2848,animal,1421.0,260.0,14.56,14.56
Bulgarie,27,2013,Miscellanees,2899,vegetal,,4.0,0.04,0.04
Myanmar,28,2013,Blé,2511,vegetal,393.0,47.0,0.24,0.24
Myanmar,28,2013,Orge,2513,vegetal,43.0,0.0,0.0,0.0
Myanmar,28,2013,Maïs,2514,vegetal,1325.0,35.0,0.32,0.32
Myanmar,28,2013,Avoine,2516,vegetal,0.0,,,
Myanmar,28,2013,Millet,2517,vegetal,185.0,4.0,0.03,0.03
Myanmar,28,2013,Sorgho,2518,vegetal,215.0,14.0,0.13,0.13
Myanmar,28,2013,"Céréales, Autres",2520,vegetal,15.0,2.0,0.01,0.01
Myanmar,28,2013,Pommes de Terre,2531,vegetal,620.0,18.0,0.03,0.03
Myanmar,28,2013,Manioc,2532,vegetal,633.0,30.0,0.09,0.09
Myanmar,28,2013,Patates douces,2533,vegetal,52.0,2.0,0.01,0.01
Myanmar,28,2013,"Racines, Nda",2534,vegetal,0.0,0.0,,
Myanmar,28,2013,"Sucre, canne",2536,vegetal,9650.0,1.0,0.01,0.01
Myanmar,28,2013,Sucre non centrifugé,2541,vegetal,787.0,145.0,0.12,0.12
Myanmar,28,2013,Sucre Eq Brut,2542,vegetal,31.0,6.0,,
Myanmar,28,2013,Edulcorants Autres,2543,vegetal,481.0,12.0,,
Myanmar,28,2013,Haricots,2546,vegetal,2330.0,24.0,0.09,0.09
Myanmar,28,2013,Pois,2547,vegetal,68.0,11.0,0.05,0.05
Myanmar,28,2013,Légumineuses Autres,2549,vegetal,1415.0,97.0,0.86,0.86
Myanmar,28,2013,Noix,2551,vegetal,117.0,15.0,0.26,0.26
Myanmar,28,2013,Soja,2555,vegetal,200.0,4.0,0.19,0.19
Myanmar,28,2013,Arachides Decortiquees,2556,vegetal,962.0,35.0,2.89,2.89
Myanmar,28,2013,Graines de tournesol,2557,vegetal,362.0,2.0,0.16,0.16
Myanmar,28,2013,Graines Colza/Moutarde,2558,vegetal,91.0,,,
Myanmar,28,2013,Graines de coton,2559,vegetal,280.0,,,
Myanmar,28,2013,Coco (Incl Coprah),2560,vegetal,425.0,32.0,2.86,2.86
Myanmar,28,2013,Sésame,2561,vegetal,857.0,21.0,1.93,1.93
Myanmar,28,2013,"Plantes Oleiferes, Autre",2570,vegetal,1.0,,,
Myanmar,28,2013,Huile de Soja,2571,vegetal,34.0,16.0,1.76,1.76
Myanmar,28,2013,Huile d'Arachide,2572,vegetal,225.0,102.0,11.55,11.55
Myanmar,28,2013,Huile de Tournesol,2573,vegetal,124.0,23.0,2.56,2.56
Myanmar,28,2013,Huile de Colza&Moutarde,2574,vegetal,22.0,0.0,0.0,0.0
Myanmar,28,2013,Huile Graines de Coton,2575,vegetal,42.0,19.0,2.15,2.15
Myanmar,28,2013,Huile de Palmistes,2576,vegetal,2.0,1.0,0.08,0.08
Myanmar,28,2013,Huile de Palme,2577,vegetal,607.0,7.0,0.79,0.79
Myanmar,28,2013,Huile de Coco,2578,vegetal,0.0,0.0,0.0,0.0
Myanmar,28,2013,Huile de Sésame,2579,vegetal,328.0,26.0,2.97,2.97
Myanmar,28,2013,Huile d'Olive,2580,vegetal,0.0,0.0,0.0,0.0
Myanmar,28,2013,Huile de Son de Riz,2581,vegetal,29.0,,,
Myanmar,28,2013,Huil Plantes Oleif Autr,2586,vegetal,16.0,1.0,0.1,0.1
Myanmar,28,2013,Tomates,2601,vegetal,0.0,,,
Myanmar,28,2013,Oignons,2602,vegetal,1136.0,21.0,0.11,0.11
Myanmar,28,2013,"Légumes, Autres",2605,vegetal,3609.0,46.0,0.35,0.35
Myanmar,28,2013,Bananes plantains,2616,vegetal,1000.0,31.0,0.09,0.09
Myanmar,28,2013,Pommes,2617,vegetal,5.0,0.0,0.0,0.0
Myanmar,28,2013,Dattes,2619,vegetal,0.0,0.0,,
Myanmar,28,2013,Raisin,2620,vegetal,0.0,0.0,,
Myanmar,28,2013,"Fruits, Autres",2625,vegetal,1304.0,30.0,0.3,0.3
Myanmar,28,2013,Café,2630,vegetal,58.0,1.0,,
Myanmar,28,2013,Feve de Cacao,2633,vegetal,1.0,0.0,0.02,0.02
Myanmar,28,2013,Thé,2635,vegetal,32.0,1.0,,
Myanmar,28,2013,Poivre,2640,vegetal,0.0,0.0,0.0,0.0
Myanmar,28,2013,Piments,2641,vegetal,126.0,18.0,0.78,0.78
Myanmar,28,2013,Girofles,2642,vegetal,0.0,0.0,0.0,0.0
Myanmar,28,2013,"Épices, Autres",2645,vegetal,2.0,1.0,0.02,0.02
Myanmar,28,2013,Vin,2655,vegetal,4.0,0.0,,
Myanmar,28,2013,Bière,2656,vegetal,157.0,4.0,,
Myanmar,28,2013,Boissons Fermentés,2657,vegetal,0.0,0.0,,
Myanmar,28,2013,Boissons Alcooliques,2658,vegetal,26.0,4.0,,
Myanmar,28,2013,"Alcool, non Comestible",2659,vegetal,1040.0,,,
Myanmar,28,2013,Aliments pour enfants,2680,vegetal,1.0,0.0,0.0,0.0
Myanmar,28,2013,Viande de Bovins,2731,animal,263.0,26.0,2.04,2.04
Myanmar,28,2013,Viande d'Ovins/Caprins,2732,animal,48.0,4.0,0.28,0.28
Myanmar,28,2013,Viande de Suides,2733,animal,621.0,111.0,10.69,10.69
Myanmar,28,2013,Viande de Volailles,2734,animal,1197.0,83.0,5.82,5.82
Myanmar,28,2013,"Viande, Autre",2735,animal,1.0,0.0,0.01,0.01
Myanmar,28,2013,Abats Comestible,2736,animal,82.0,5.0,0.14,0.14
Myanmar,28,2013,Graisses Animales Crue,2737,animal,48.0,18.0,1.95,1.95
Myanmar,28,2013,"Beurre, Ghee",2740,animal,31.0,12.0,1.31,1.31
Myanmar,28,2013,Crème,2743,animal,0.0,0.0,0.0,0.0
Myanmar,28,2013,Oeufs,2744,animal,425.0,25.0,1.78,1.78
Myanmar,28,2013,Miel,2745,vegetal,0.0,0.0,,
Myanmar,28,2013,Poissons Eau Douce,2761,animal,1914.0,49.0,1.77,1.77
Myanmar,28,2013,Perciform,2762,animal,1.0,0.0,0.01,0.01
Myanmar,28,2013,Poissons Pelagiques,2763,animal,15.0,1.0,0.03,0.03
Myanmar,28,2013,"Poissons Marins, Autres",2764,animal,1673.0,45.0,1.55,1.55
Myanmar,28,2013,Crustacés,2765,animal,7.0,0.0,0.0,0.0
Myanmar,28,2013,Cephalopodes,2766,animal,0.0,0.0,0.0,0.0
Myanmar,28,2013,"Mollusques, Autres",2767,animal,0.0,0.0,0.0,0.0
Myanmar,28,2013,Animaux Aquatiques Autre,2769,animal,0.0,0.0,0.0,0.0
Myanmar,28,2013,Plantes Aquatiques,2775,animal,0.0,0.0,0.0,0.0
Myanmar,28,2013,Huiles de Poissons,2781,animal,0.0,0.0,0.0,0.0
Myanmar,28,2013,Huiles de Foie de Poisso,2782,animal,0.0,0.0,0.0,0.0
Myanmar,28,2013,Riz (Eq Blanchi),2805,vegetal,19596.0,1234.0,5.5,5.5
Myanmar,28,2013,Lait - Excl Beurre,2848,animal,1801.0,50.0,2.6,2.6
Myanmar,28,2013,Miscellanees,2899,vegetal,,2.0,0.03,0.03
Cameroun,32,2013,Blé,2511,vegetal,532.0,172.0,0.59,0.59
Cameroun,32,2013,Orge,2513,vegetal,135.0,3.0,0.02,0.02
Cameroun,32,2013,Maïs,2514,vegetal,1686.0,325.0,3.5,3.5
Cameroun,32,2013,Seigle,2515,vegetal,0.0,0.0,,
Cameroun,32,2013,Avoine,2516,vegetal,0.0,0.0,0.0,0.0
Cameroun,32,2013,Millet,2517,vegetal,98.0,34.0,0.29,0.29
Cameroun,32,2013,Sorgho,2518,vegetal,1183.0,238.0,2.29,2.29
Cameroun,32,2013,"Céréales, Autres",2520,vegetal,0.0,0.0,,
Cameroun,32,2013,Pommes de Terre,2531,vegetal,220.0,12.0,0.02,0.02
Cameroun,32,2013,Manioc,2532,vegetal,4596.0,289.0,0.27,0.27
Cameroun,32,2013,Patates douces,2533,vegetal,349.0,34.0,0.07,0.07
Cameroun,32,2013,"Racines, Nda",2534,vegetal,1592.0,57.0,0.13,0.13
Cameroun,32,2013,Ignames,2535,vegetal,557.0,41.0,0.08,0.08
Cameroun,32,2013,"Sucre, canne",2536,vegetal,1200.0,7.0,0.02,0.02
Cameroun,32,2013,Sucre Eq Brut,2542,vegetal,213.0,92.0,,
Cameroun,32,2013,Edulcorants Autres,2543,vegetal,4.0,2.0,,
Cameroun,32,2013,Haricots,2546,vegetal,348.0,118.0,0.35,0.35
Cameroun,32,2013,Pois,2547,vegetal,5.0,2.0,0.01,0.01
Cameroun,32,2013,Légumineuses Autres,2549,vegetal,209.0,81.0,0.6,0.6
Cameroun,32,2013,Noix,2551,vegetal,45.0,19.0,0.12,0.12
Cameroun,32,2013,Soja,2555,vegetal,14.0,6.0,0.31,0.31
Cameroun,32,2013,Arachides Decortiquees,2556,vegetal,445.0,104.0,8.51,8.51
Cameroun,32,2013,Graines de tournesol,2557,vegetal,0.0,0.0,,
Cameroun,32,2013,Graines Colza/Moutarde,2558,vegetal,0.0,0.0,,
Cameroun,32,2013,Graines de coton,2559,vegetal,180.0,,,
Cameroun,32,2013,Coco (Incl Coprah),2560,vegetal,6.0,0.0,0.01,0.01
Cameroun,32,2013,Sésame,2561,vegetal,49.0,19.0,1.64,1.64
Cameroun,32,2013,Palmistes,2562,vegetal,62.0,1.0,0.0,0.0
Cameroun,32,2013,Olives,2563,vegetal,0.0,0.0,0.0,0.0
Cameroun,32,2013,"Plantes Oleiferes, Autre",2570,vegetal,44.0,15.0,1.26,1.26
Cameroun,32,2013,Huile de Soja,2571,vegetal,1.0,1.0,0.14,0.14
Cameroun,32,2013,Huile d'Arachide,2572,vegetal,59.0,64.0,7.23,7.23
Cameroun,32,2013,Huile de Tournesol,2573,vegetal,0.0,0.0,0.03,0.03
Cameroun,32,2013,Huile de Colza&Moutarde,2574,vegetal,0.0,,,
Cameroun,32,2013,Huile Graines de Coton,2575,vegetal,23.0,25.0,2.78,2.78
Cameroun,32,2013,Huile de Palmistes,2576,vegetal,29.0,9.0,1.05,1.05
Cameroun,32,2013,Huile de Palme,2577,vegetal,321.0,126.0,14.28,14.28
Cameroun,32,2013,Huile de Coco,2578,vegetal,1.0,1.0,0.12,0.12
Cameroun,32,2013,Huile de Sésame,2579,vegetal,,0.0,,
Cameroun,32,2013,Huile d'Olive,2580,vegetal,0.0,0.0,0.02,0.02
Cameroun,32,2013,Huile de Germe de Maïs,2582,vegetal,1.0,1.0,0.1,0.1
Cameroun,32,2013,Huil Plantes Oleif Autr,2586,vegetal,10.0,8.0,0.94,0.94
Cameroun,32,2013,Tomates,2601,vegetal,917.0,21.0,0.21,0.21
Cameroun,32,2013,Oignons,2602,vegetal,214.0,9.0,0.02,0.02
Cameroun,32,2013,"Légumes, Autres",2605,vegetal,1368.0,35.0,0.29,0.29
Cameroun,32,2013,"Oranges, Mandarines",2611,vegetal,2.0,0.0,,
Cameroun,32,2013,Citrons & Limes,2612,vegetal,0.0,0.0,,
Cameroun,32,2013,Pamplemousse,2613,vegetal,0.0,0.0,,
Cameroun,32,2013,"Agrumes, Autres",2614,vegetal,0.0,0.0,,
Cameroun,32,2013,Bananes,2615,vegetal,1345.0,80.0,0.13,0.13
Cameroun,32,2013,Bananes plantains,2616,vegetal,3692.0,114.0,0.26,0.26
Cameroun,32,2013,Pommes,2617,vegetal,8.0,0.0,0.0,0.0
Cameroun,32,2013,Ananas,2618,vegetal,167.0,6.0,0.02,0.02
Cameroun,32,2013,Dattes,2619,vegetal,1.0,0.0,0.0,0.0
Cameroun,32,2013,Raisin,2620,vegetal,2.0,0.0,0.0,0.0
Cameroun,32,2013,"Fruits, Autres",2625,vegetal,231.0,13.0,0.56,0.56
Cameroun,32,2013,Café,2630,vegetal,16.0,1.0,,
Cameroun,32,2013,Feve de Cacao,2633,vegetal,66.0,5.0,0.42,0.42
Cameroun,32,2013,Thé,2635,vegetal,13.0,1.0,,
Cameroun,32,2013,Poivre,2640,vegetal,0.0,0.0,0.0,0.0
Cameroun,32,2013,Piments,2641,vegetal,25.0,9.0,0.28,0.28
Cameroun,32,2013,Girofles,2642,vegetal,0.0,0.0,0.0,0.0
Cameroun,32,2013,"Épices, Autres",2645,vegetal,49.0,10.0,0.18,0.18
Cameroun,32,2013,Vin,2655,vegetal,10.0,1.0,,
Cameroun,32,2013,Bière,2656,vegetal,757.0,40.0,,
Cameroun,32,2013,Boissons Fermentés,2657,vegetal,1296.0,47.0,,
Cameroun,32,2013,Boissons Alcooliques,2658,vegetal,0.0,0.0,,
Cameroun,32,2013,"Alcool, non Comestible",2659,vegetal,24.0,,,
Cameroun,32,2013,Aliments pour enfants,2680,vegetal,4.0,2.0,0.01,0.01
Cameroun,32,2013,Viande de Bovins,2731,animal,93.0,22.0,1.61,1.61
Cameroun,32,2013,Viande d'Ovins/Caprins,2732,animal,31.0,7.0,0.46,0.46
Cameroun,32,2013,Viande de Suides,2733,animal,33.0,12.0,1.12,1.12
Cameroun,32,2013,Viande de Volailles,2734,animal,73.0,11.0,0.69,0.69
Cameroun,32,2013,"Viande, Autre",2735,animal,67.0,9.0,0.25,0.25
Cameroun,32,2013,Abats Comestible,2736,animal,26.0,4.0,0.11,0.11
Cameroun,32,2013,Graisses Animales Crue,2737,animal,9.0,7.0,0.73,0.73
Cameroun,32,2013,"Beurre, Ghee",2740,animal,0.0,0.0,0.03,0.03
Cameroun,32,2013,Crème,2743,animal,0.0,0.0,0.0,0.0
Cameroun,32,2013,Oeufs,2744,animal,16.0,1.0,0.09,0.09
Cameroun,32,2013,Miel,2745,vegetal,4.0,2.0,,
Cameroun,32,2013,Poissons Eau Douce,2761,animal,87.0,7.0,0.26,0.26
Cameroun,32,2013,Perciform,2762,animal,55.0,2.0,0.04,0.04
Cameroun,32,2013,Poissons Pelagiques,2763,animal,176.0,13.0,0.54,0.54
Cameroun,32,2013,"Poissons Marins, Autres",2764,animal,41.0,3.0,0.11,0.11
Cameroun,32,2013,Crustacés,2765,animal,14.0,1.0,0.01,0.01
Cameroun,32,2013,Cephalopodes,2766,animal,0.0,0.0,0.0,0.0
Cameroun,32,2013,"Mollusques, Autres",2767,animal,0.0,0.0,0.0,0.0
Cameroun,32,2013,Animaux Aquatiques Autre,2769,animal,0.0,0.0,0.0,0.0
Cameroun,32,2013,Plantes Aquatiques,2775,animal,0.0,0.0,0.0,0.0
Cameroun,32,2013,Huiles de Poissons,2781,animal,0.0,0.0,0.0,0.0
Cameroun,32,2013,Huiles de Foie de Poisso,2782,animal,0.0,0.0,0.0,0.0
Cameroun,32,2013,Riz (Eq Blanchi),2805,vegetal,721.0,239.0,0.23,0.23
Cameroun,32,2013,Lait - Excl Beurre,2848,animal,352.0,28.0,1.52,1.52
Cameroun,32,2013,Miscellanees,2899,vegetal,,1.0,0.01,0.01
Canada,33,2013,Blé,2511,vegetal,8381.0,637.0,2.5,2.5
Canada,33,2013,Orge,2513,vegetal,8405.0,3.0,0.02,0.02
Canada,33,2013,Maïs,2514,vegetal,13283.0,113.0,0.37,0.37
Canada,33,2013,Seigle,2515,vegetal,68.0,11.0,0.04,0.04
Canada,33,2013,Avoine,2516,vegetal,2224.0,5.0,0.08,0.08
Canada,33,2013,Millet,2517,vegetal,5.0,,,
Canada,33,2013,Sorgho,2518,vegetal,1.0,,,
Canada,33,2013,"Céréales, Autres",2520,vegetal,-94.0,5.0,0.03,0.03
Canada,33,2013,Pommes de Terre,2531,vegetal,3022.0,115.0,0.19,0.19
Canada,33,2013,Manioc,2532,vegetal,46.0,1.0,0.0,0.0
Canada,33,2013,Patates douces,2533,vegetal,50.0,3.0,0.01,0.01
